0,0.25,-0.0996803,0.20032,-43.9346, 0.0735601
0,0.25,-0.0988059,0.201194,-43.5547, 0.132481
0,0.25,-0.0939769,0.206023,-41.4568, 0.24073
0,0.25,-0.093974,0.206026,-41.4556, 0.240413
0,0.25,-0.0999806,0.200019,-44.0651, 0.0191053
0,0.25,-0.0954477,0.204552,-42.0958, 0.220785
0,0.25,-0.0875612,0.212439,-38.6696, 0.279475
0,0.25,-0.0881895,0.21181,-38.9425, 0.277336
0,0.25,-0.0850445,0.214955,-37.5763, 0.282445
0,0.25,-0.0758464,0.224154,-33.5802, 0.259082
0,0.25,-0.0759163,0.224084,-33.6106, 0.259568
0,0.25,-0.0868064,0.213194,-38.3417, 0.280632
0,0.25,-0.0775431,0.222457,-34.3173, 0.267221
0,0.25,-0.0698912,0.230109,-30.993, 0.223392
0,0.25,-0.0705593,0.229441,-31.2833, 0.222241
0,0.25,-0.0682172,0.231783,-30.2658, 0.198993
0,0.25,-0.0629169,0.237083,-27.9631, 0.114895
0,0.25,-0.0629485,0.237051,-27.9769, 0.115451
0,0.25,-0.0694642,0.230536,-30.8075, 0.212022
0,0.25,-0.063687,0.236313,-28.2977, 0.131655
0,0.25,-0.0603584,0.239642,-26.8516, 0.0529345
0,0.25,-0.0610806,0.238919,-27.1654, 0.0523486
0,0.25,-0.0606832,0.239317,-26.9927, 0.0198119
0,0.25,-0.0616522,0.238348,-27.4137, -0.0779149
0,0.25,-0.0616547,0.238345,-27.4148, -0.0778465
0,0.25,-0.0608504,0.23915,-27.0654, 0.037143
0,0.25,-0.0612532,0.238747,-27.2404, -0.0611652
0,0.25,-0.0646936,0.235306,-28.735, -0.187959
0,0.25,-0.0668954,0.233105,-29.6915, -0.183093
0,0.25,-0.0709567,0.229043,-31.4559, -0.225632
0,0.25,-0.0865372,0.213463,-38.2247, -0.278265
0,0.25,-0.0633918,0.236608,-28.1694, -0.141259
0,0.25,-0.0641175,0.235882,-28.4847, -0.140078
0,0.25,-0.0658565,0.234144,-29.2402, -0.168765
0,0.25,-0.0728237,0.227176,-32.267, -0.240186
0,0.25,-0.0728309,0.227169,-32.2701, -0.240572
0,0.25,-0.0648531,0.235147,-28.8043, -0.153068
0,0.25,-0.0712761,0.228724,-31.5947, -0.228548
0,0.25,-0.0780222,0.221978,-34.5255, -0.273715
0,0.25,-0.0786174,0.221383,-34.784, -0.271505
0,0.25,-0.08173,0.21827,-36.1363, -0.279889
0,0.25,-0.0910874,0.208913,-40.2015, -0.264491
0,0.25,-0.0911168,0.208883,-40.2143, -0.264679
0,0.25,-0.0797573,0.220243,-35.2793, -0.275096
0,0.25,-0.0890976,0.210902,-39.3371, -0.274577
0,0.25,-0.0961165,0.203883,-42.3864, -0.209423
0,0.25,-0.0964569,0.203543,-42.5342, -0.202981
0,0.25,-0.0984605,0.201539,-43.4047, -0.147318
0,0.25,-0.0988716,0.201128,-43.5833, 0.166339
0,0.25,-0.0988477,0.201152,-43.5729, 0.167827
0,0.25,-0.0971242,0.202876,-42.8242, -0.188309
0,0.25,-0.0998037,0.200196,-43.9882, 0.0649202
0,0.25,-0.0920904,0.20791,-40.6372, 0.50789
0,0.25,-0.0911673,0.208833,-40.2362, 0.541872
0,0.25,-0.0836817,0.216318,-36.9842, 0.784371
0,0.25,-0.0428714,0.257129,-19.2545, 1.61877
0,0.25,-0.0949031,0.205097,-41.8592, 0.391371
0,0.25,-0.0945625,0.205438,-41.7112, 0.406464
0,0.25,-0.0909032,0.209097,-40.1215, 0.551962
0,0.25,-0.0724719,0.227528,-32.1142, 1.07223
0,0.25,-0.0725343,0.227466,-32.1413, 1.06872
0,0.25,-0.0896608,0.210339,-39.5817, 0.596213
0,0.25,-0.0544494,0.245551,-24.2845, 1.43463
0,0.25,-0.0533581,0.246642,-23.8104, 1.4429
0,0.25,-0.0416716,0.258328,-18.7333, 1.6244
0,0.25,0.00126514,0.301265,-0.0798725, 2.07921
0,0.25,0.00102359,0.301024,-0.184812, 2.07843
0,0.25,-0.0571175,0.242882,-25.4436, 1.37851
0,0.25,0.0467733,0.346773,19.6907, 2.36326
0,0.25,0.0484055,0.348405,20.3998, 2.31319
0,0.25,0.0728613,0.372861,31.0244, 2.34961
0,0.25,0.146021,0.446021,62.8079, 2.16547
0,0.25,0.145911,0.445911,62.7602, 2.17568
0,0.25,0.00133358,0.301334,-0.0501376, 2.08078
0,0.25,0.0765934,0.376593,32.6458, 2.34816
0,0.25,0.191532,0.491532,82.5799, 1.92445
0,0.25,0.189527,0.489527,81.7084, 1.87672
0,0.25,0.208135,0.508135,89.7927, 1.6951
0,0.25,0.252294,0.552294,108.977, 1.09131
0,0.25,0.25267,0.55267,109.14, 1.08795
0,0.25,0.152545,0.452545,65.6422, 2.13966
0,0.25,0.215576,0.515576,93.0253, 1.61398
0,0.25,0.280615,0.580615,121.281, 0.587888
0,0.25,0.274625,0.574625,118.679, 0.567495
0,0.25,0.280107,0.580107,121.06, 0.314299
0.05,0.05,0.277376,0.577376,1921.44, -0.443819
0,0.25,0.257594,0.557594,111.28, 0.998862
0,0.25,0.257409,0.557409,111.199, 0.998262
0,0.25,0.259623,0.559623,112.161, 0.953403
0,0.25,0.265659,0.565659,114.783, 0.818799
0,0.25,0.265659,0.565659,114.784, 0.818791
0,0.25,0.258845,0.558845,111.823, 0.969407
0,0.25,0.282852,0.582852,122.253, 0.408633
0,0.25,0.278711,0.578711,120.454, 0.398948
0.05,0.05,0.281743,0.581743,2167.07, 0.193597
0.05,0.05,0.27804,0.57804,1956.89, -42.2837
0,0.25,0.267427,0.567427,115.552, 0.776205
0,0.25,0.267384,0.567384,115.533, 0.776118
0,0.25,0.268211,0.568211,115.892, 0.754799
0,0.25,0.270555,0.570555,116.91, 0.690899
0,0.25,0.270555,0.570555,116.91, 0.690899
0,0.25,0.277979,0.577979,120.136, 0.480392
0,0.25,0.276884,0.576884,119.66, 0.478498
0,0.25,0.279174,0.579174,120.655, 0.373202
0.05,0.05,0.282669,0.582669,2223.09, 0.0582722
0,0.25,0.271953,0.571953,117.518, 0.651103
0,0.25,0.271914,0.571914,117.501, 0.651043
0,0.25,0.272563,0.572563,117.783, 0.631135
0,0.25,0.27439,0.57439,118.576, 0.571479
0,0.25,0.27439,0.57439,118.576, 0.571479
0,0.25,0.28015,0.58015,121.079, 0.374572
0,0.25,0.279179,0.579179,120.657, 0.373212
0.05,0.05,0.280811,0.580811,2112.16, 0.274821
0.05,0.05,0.282747,0.582747,2227.87, -19.2813
0,0.25,0.275046,0.575046,118.862, 0.548956
0,0.25,0.275033,0.575033,118.856, 0.548941
0,0.25,0.275346,0.575346,118.992, 0.537679
0,0.25,0.276243,0.576243,119.382, 0.503915
0,0.25,0.276243,0.576243,119.382, 0.503915
0,0.25,0.279132,0.579132,120.637, 0.391941
0,0.25,0.278817,0.578817,120.5, 0.391587
0,0.25,0.27986,0.57986,120.953, 0.335621
0.05,0.05,0.282031,0.582031,2184.32, 0.168064
0,0.25,0.276834,0.576834,119.638, 0.480973
